"sha256","kind","category","size_bytes","source_rel","dest_rel","reason"
"a97effd80acf1e4ae1ec8d96af35954858ea031cc71014a1d5de2bd3ff842cb3","good","office","11047","tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-microsoft-module/src/test/resources/test-documents/testWORD_totalTimeOutOfRange.docx","good/office/testword_totaltimeoutofrange.docx",""
"87a69bd33b7d6134f802b54d95ae0cadb7a9f4bda0d8bab96daa9abde42be180","good","office","17408","tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-microsoft-module/src/test/resources/test-documents/testWORD_various.doc","good/office/testword_various.doc",""
"f7761e3893d795ed09f12f89a16d3265c3919da549adf00127b0f7094bccd0ee","good","office","14470","tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-microsoft-module/src/test/resources/test-documents/testWORD_various.docx","good/office/testword_various.docx",""
"a05b2cc90e7c433b1a3d48c45fccce4844873bdd2a27482de3fbbc996193f641","good","office","10318","tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-microsoft-module/src/test/resources/test-documents/testXLSX_Thumbnail.xlsx","good/office/testxlsx_thumbnail.xlsx",""
"30df64ea3fb5ab87c19db626cf45003fa3c909127517b98ab05052bd7093a242","good","office","345027","tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-microsoft-module/src/test/resources/test-documents/test_embedded_zip.pptx","good/office/test_embedded_zip.pptx",""
"0f2419a0fadc0acf266d300ac8bb9eb980067ffad4f47d22c947ebbfde541310","good","office","50688","tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-microsoft-module/src/test/resources/test-documents/test_TIKA-1251.doc","good/office/test_tika-1251.doc",""
"5ca19b67876f284a0e04ed06df44a004f850629a871fe522d014e1fdff912799","good","office","32768","tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-microsoft-module/src/test/resources/test-documents/testWORD.doc","good/office/word.doc",""
"58ea3347378e85e7c8d19ad64e74ad533b2f51b30f047594b434f380712f8b50","good","office","6656","tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-microsoft-module/src/test/resources/test-documents/testWORD6.doc","good/office/word6.doc",""
"8b0abc3e867ede7adbe3d879e475e60e3c66f9a1fb810ee2a35cced6c46ab73b","good","office","37792","tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-microsoft-module/src/test/resources/test-documents/testWordArt.pptx","good/office/wordart.pptx",""
"b5a951c1f54716ea5b07cec2e010d248f6474af21cdddbb6ab20fa048ce67184","good","office","10752","tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-microsoft-module/src/test/resources/test-documents/testWORKSSpreadsheet7.0.xlr","good/office/worksspreadsheet7.0.xlr",""
"f59f67ea70ed5565211e5bfc4deeb75d1481837f38a76bae212a905c32b19591","good","office","222720","tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-microsoft-module/src/test/resources/test-documents/testWPSAttachment.doc","good/office/wpsattachment.doc",""
"f9373ab9c763603ce72e4a5490c727be745bf48a98d703bab1c9f98ff9cc8a36","good","office","130189","tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-microsoft-module/src/test/resources/test-documents/testWPSAttachment.docx","good/office/wpsattachment.docx",""
"5a40e78b18aa6692676c494c74376076c895427789b51047d8cb722d79f68163","good","office","269312","tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-microsoft-module/src/test/resources/test-documents/testWPSAttachment.ppt","good/office/wpsattachment.ppt",""
"5d0174fe36842e2ffca3b244ae0c57decaa05dd5bf25183873777ec18c112c81","good","office","151705","tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-microsoft-module/src/test/resources/test-documents/testWPSAttachment.pptx","good/office/wpsattachment.pptx",""
"d96a564495fe65b273ade75023497a01a992493693896bf49f81c7586dd78507","good","office","229888","tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-microsoft-module/src/test/resources/test-documents/testWPSAttachment.xls","good/office/wpsattachment.xls",""
"3d6dedcafad1d8ff1ad441454bac1562ba5a25e9af8bbe11524f2b0543ccaede","good","office","131498","tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-microsoft-module/src/test/resources/test-documents/testWPSAttachment.xlsx","good/office/wpsattachment.xlsx",""
"39c3ab824a23abc5b9fe832d4c7c5978b7d41cc8b0bb2da289714e3400430ea0","good","other","131072","tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-code-module/src/test/resources/test-documents/test-columnar.sas7bdat","good/other/-columnar.sas7bdat",""
"4c3ac2e2d4583dfbc3db30e7b1eff5ff3568dcc4cd11ffbf24252523850da2d7","good","other","4720","tika-parsers/tika-parsers-standard/tika-parsers-standard-package/src/test/resources/test-documents/test-columnar.xpt","good/other/-columnar.xpt",""
"e91d1fe97b68c76c12c51e91ccc1db6bec94c9b391c1f703afafe1d61af38c75","good","other","68302","tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-pkg-module/src/test/resources/test-documents/test-documents.cab","good/other/-documents.cab",""
"ea237eb7a6bbe6fb68fa2b3fcc05e1c1455a420d3b061d135139092bc8870c67","good","other","116224","tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-pkg-module/src/test/resources/test-documents/test-documents.cpio","good/other/-documents.cpio",""
"b4ae1c0ec4a743cc08046009a0c3e8518501e7ef6bb108dd32f37637d63f975f","good","other","524288","tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-pkg-module/src/test/resources/test-documents/test-documents.dmg","good/other/-documents.dmg",""
"5e5ed80ad4692a2dc1f24df6cd64c3c1edb3d2d2e7ea5b404291b57aa98f911a","good","other","103647","tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-pkg-module/src/test/resources/test-documents/test-documents.tar.Z","good/other/-documents.tar.z",""
"7354ba047b4d03da321e0ca09b14d682d273b00ef67e3693ed26986a801374a4","good","other","2602160","tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-microsoft-module/src/test/resources/test-documents/test-tika-3970-dupetext.one","good/other/-tika-3970-dupetext.one",""
"39f6eeaadcabc8aeb480d3db2adf22b338bfc90030ea343209d5e7407e0e5d0e","good","other","51816","tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-microsoft-module/src/test/resources/test-documents/test-tika-4303-Chinese-notes.one","good/other/-tika-4303-chinese-notes.one",""
"7ceda2cac5c01e87a0c21c06d755eb38133b05056637902da37f9c220016df36","good","other","542529","tika-parsers/tika-parsers-extended/tika-parser-scientific-module/src/test/resources/test-documents/test.hdf","good/other/.hdf",""
"e0d4b6ef38aaf26f982edac5662658f599f00f592182b82d2cd31555a7fc9a5b","good","other","1396916","tika-parsers/tika-parsers-extended/tika-parser-scientific-module/src/test/resources/test-documents/test.he5","good/other/.he5",""
"8e067b2326e683bda2eeecb6d9c6fb586ece7e0069116625de90a9845c3367e4","good","other","21054","tika-parsers/tika-parsers-standard/tika-parsers-standard-package/src/test/resources/test-documents/test1.swf","good/other/1.swf",""
"e2de6d7cef5397043a331ac3d5d8706c5933f744829197849501225329972fb9","good","other","4967","tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-crypto-module/src/test/resources/test-documents/Test1.txt.tsd","good/other/1.txt.tsd",""
"83b9fbed6b719abc13f204568bbc8f4a08631cc77862fd611a3b21373fe11f74","good","other","42534","tika-parsers/tika-parsers-standard/tika-parsers-standard-package/src/test/resources/test-documents/test2.swf","good/other/2.swf",""
"93c122356969d5a8d18e95b5bf364edd475f81396cbffed8dc8c66b39ab2fb09","good","other","4969","tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-crypto-module/src/test/resources/test-documents/Test2.txt.tsd","good/other/2.txt.tsd",""
"f1368839275affe8e0641c00652a08d78303f3510c5fb5a51e36ffefb4a139c3","good","other","16254","tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-crypto-module/src/test/resources/test-documents/Test3.docx.tsd","good/other/3.docx.tsd",""
"c19e44b259e57d24d8870a8331fe7aea03987ef069d0f141f9300a75790e8848","good","other","51562","tika-parsers/tika-parsers-standard/tika-parsers-standard-package/src/test/resources/test-documents/test3.swf","good/other/3.swf",""
"6114065b04d86f8d6e6acfecf60ae7a7980453daf4be54eac5bc626ed61d7f84","good","other","158748","tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-crypto-module/src/test/resources/test-documents/Test4.pdf.tsd","good/other/4.pdf.tsd",""
"7e18c496037c79a72d61bcd54b7d8adbd24b26ccd7046f4fdacdb6102c7b3422","good","other","33317","tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-crypto-module/src/test/resources/test-documents/Test5.PNG.tsd","good/other/5.png.tsd",""
"622c94bf32d6fae6ad699e0f96c2734f1889d5a2c0ca68a3f5e6f2e16f1cca26","good","other","110592","tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-microsoft-module/src/test/resources/test-documents/testACCESS.mdb","good/other/access.mdb",""
"93e7d6dcc9312a74c979b799d938fcf9953fa836fec54f44c785122efcd2d2e1","good","other","794624","tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-microsoft-module/src/test/resources/test-documents/testAccess2.accdb","good/other/access2.accdb",""
"cbab686e3f1662ac89c1edc6592d393d67f7aee0f1adfcbdbbfa3c5d12097699","good","other","49749","tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-microsoft-module/src/test/resources/test-documents/chm/admin.chm","good/other/admin.chm",""
"c1b43cd0eed5e6576b2fbb38144f7aa065d38e2ed828553806dc623534e2f9a2","good","other","11740","tika-parsers/tika-parsers-standard/tika-parsers-standard-package/src/test/resources/test-documents/testAPK.apk","good/other/apk.apk",""
"3be77cd07575e0bcf5394853bd7de3ed8943bee2ecdd2f1aafb509bc7a8ac14d","good","other","7601","tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-code-module/src/test/resources/test-documents/AppleSingleFileParser.class","good/other/applesinglefileparser.class",""
"2d1e98ed6f1fbaea7ed644acc1b998264d091708e28bde1b87ced2e7f8ee561a","good","other","2117","tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-webarchive-module/src/test/resources/test-documents/testARC.arc","good/other/arc.arc",""
"1acd959da5e1e3a5cc3817f2a1d197c996b18be65d975a6ced7901ba78e28a0c","good","other","3936","tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-pkg-module/src/test/resources/test-documents/testARofSND.ar","good/other/arofsnd.ar",""
"ed14cc4aa0faefc8f261ce1c4ce3af1c8c3253a9b03a0eff2149929c180a4fd2","good","other","116","tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-pkg-module/src/test/resources/test-documents/testARofText.ar","good/other/aroftext.ar",""
"149733cf8013d942fe8646fdfdf1d18eb4c095d7dbc2bc17d28fc5627ffdbeef","good","other","3794","tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-code-module/src/test/resources/test-documents/AutoDetectParser.class","good/other/autodetectparser.class",""
"4847521c1b08dd07faa8de0864c45c6618d379c13a96135b7aece480d45c13e6","good","other","24433","tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-apple-module/src/test/resources/test-documents/testBPList.bplist","good/other/bplist.bplist",""
"7958b1805b44ecb5b3b90b5d31cd36f9779c964bf1ff14716b1f13f99b43fab4","good","other","14748772","tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-code-module/src/test/resources/test-documents/breidamerkurjokull_radar_profiles_2009.mat","good/other/breidamerkurjokull_radar_profiles_2009.mat",""
"8d0ecf2a6216a6272f02e81bd4317aaebf5653856477d9e61669d413e8e208b8","good","other","10246","tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-cad-module/src/test/resources/test-documents/testCADKEY.prt","good/other/cadkey.prt",""
"59a0ea226723525cb46c86c56379df7538e67ac305b968b1a8a3df4779aa27f5","good","other","41664","tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-cad-module/src/test/resources/test-documents/testCADKEY2.prt","good/other/cadkey2.prt",""
"7c6909c2177ef201f943a07450e2b454e0471e6c572b19e6257c0b768ae0ba4e","good","other","702","tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-crypto-module/src/test/resources/test-documents/testCERT.der","good/other/cert.der",""
"79cd9b77cb02c6dd852235c4490f6f03ec53125db5728da9290a0611e5ae34d1","good","other","1005","tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-crypto-module/src/test/resources/test-documents/testCERT.pem","good/other/cert.pem",""
"b4633ee97a45cd17c63220abeeb84bf07892abb08c61447c57ebae41eacb4ba6","good","other","186259","tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-microsoft-module/src/test/resources/test-documents/testChm.chm","good/other/chm.chm",""
"81bff8a8e1f4e6b127f2eddffe9b692bf29e944b692673b910e79cbca7b85126","good","other","10807437","tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-microsoft-module/src/test/resources/test-documents/testChm2.chm","good/other/chm2.chm",""
"6fef835e8822a46642eedfc61f0821aed4a4cbc5d59dca9b641b4bc5a409f94d","good","other","900481","tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-microsoft-module/src/test/resources/test-documents/testChm3.chm","good/other/chm3.chm",""
"62107a6b651aa3ce696bcc7804ca1a85ae268f8a3892347aed6cec1bb1f41260","good","other","82895","tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-microsoft-module/src/test/resources/test-documents/chm/cmak_ops.CHM","good/other/cmak_ops.chm",""
"0c10f6ecb99420b3789bbb724d6ff4e5180f5cb4875c342a0fe49dcaec953874","good","other","109882","tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-microsoft-module/src/test/resources/test-documents/chm/comexp.CHM","good/other/comexp.chm",""
"e2f40949cbb7d5407b8bf8d682da74a4fd73ea23cdae29cbd00d67fd59b36825","good","other","77824","tika-parsers/tika-parsers-standard/tika-parsers-standard-package/src/test/resources/test-documents/testCOREL.shw","good/other/corel.shw",""
"1107cce1aafd9e46c55bce0527f2c43acc405f788966ee7113dd778a1566d51d","good","other","890","tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-miscoffice-module/src/test/resources/test-documents/testDBF.dbf","good/other/dbf.dbf",""
"f6bae71ed093e81d6acdd5126a26e9ac736c65f75e27a62b155482b614bee47a","good","other","2941","tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-crypto-module/src/test/resources/test-documents/testDetached.p7s","good/other/detached.p7s",""
"ecb9f22651ecb1e974e676fb22c9784d5be0fdadf0519b2d8493a42d527d678a","good","other","33792","tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-cad-module/src/test/resources/test-documents/testDGN7.dgn","good/other/dgn7.dgn",""
"44f8a112e85e856556efb6ac94c82c11ccb6620a1f3d32bd49ae02bb22527760","good","other","28160","tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-cad-module/src/test/resources/test-documents/testDGN8.dgn","good/other/dgn8.dgn",""
"81dfef4c261c089c7e4f80afa501220a806fd0d2a2d7705310bdad363c036984","good","other","834","tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-crypto-module/src/test/resources/test-documents/testDSAKEY.der","good/other/dsakey.der",""
"abcfa1c7282cfb5bafcf4399bdc30d00bb8076fc04b3582b75fd341d7e66b9b7","good","other","1086","tika-parsers/tika-parsers-standard/tika-parsers-standard-package/src/test/resources/test-documents/testEAR.ear","good/other/ear.ear",""
"5778a5bec4a64c853adb20dbef8f30d37679a32e6ce5a5370a9d228251e2b8c9","good","other","167","tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-crypto-module/src/test/resources/test-documents/testECKEY.der","good/other/eckey.der",""
"4bfcab9666d9d27155c8ce9fcfcce8a62bab6083dcb1ab1861be28e333e8fad5","good","other","3447292","tika-parsers/tika-parsers-extended/tika-parser-scientific-module/src/test/resources/test-documents/egyl03.gdas.200811.00Z.grb2","good/other/egyl03.gdas.200811.00z.grb2",""
"bcfd10a975fb3fac6adb9b83df71059ffbc51c409a04d5d0d1f8455a96e36bc8","good","other","60400","tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-microsoft-module/src/test/resources/test-documents/testEMF.emf","good/other/emf.emf",""
"5275f327f3118244a95a97de93a60c7d4be0cfa35c086e80d8a01594cbe1429c","good","other","94090","tika-parsers/tika-parsers-standard/tika-parsers-standard-package/src/test/resources/test-documents/testFOXMAIL.box","good/other/foxmail.box",""
"086fbfa0489e54f274cd99a43a567bf56fcdd317066fc6cd2117d23605ada134","good","other","301046","tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-miscoffice-module/src/test/resources/test-documents/testFramemakerMif.mif","good/other/framemakermif.mif",""
"c4beeaa512242e778e196abd30b2931e398d45f4a551f90130c89d9a212053e4","good","other","2489194","tika-parsers/tika-parsers-extended/tika-parser-scientific-module/src/test/resources/test-documents/gdas1.forecmwf.2014062612.grib2","good/other/gdas1.forecmwf.2014062612.grib2",""
"60c92cc56040d963efcb94447c2f7085abc5d8de462af544489fef8b96b49c81","good","other","1362900","tika-parsers/tika-parsers-extended/tika-parser-scientific-module/src/test/resources/test-documents/GLDAS_CLM10SUBP_3H.A19790202.0000.001.grb","good/other/gldas_clm10subp_3h.a19790202.0000.001.grb",""
"e579f3b7cf5d970a4d2ce8682619b251f792beefd5b43a3b16047c264e0f53be","good","other","49537","tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-microsoft-module/src/test/resources/test-documents/chm/gpedit.CHM","good/other/gpedit.chm",""
"fc669aec9c0f1a6fc2a2e5fe63e6626c43271893541edaa5b20c9c93597fa6e9","good","other","1024","tika-parsers/tika-parsers-standard/tika-parsers-standard-package/src/test/resources/test-documents/testHFA.hfa","good/other/hfa.hfa",""
"02c4a39551b8addd082c7ff62d360d632059fdae3b54795183a37ca848450664","good","other","19968","tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-miscoffice-module/src/test/resources/test-documents/testHWP-v5-dist.hwp","good/other/hwp-v5-dist.hwp",""
"e58159957dee3d86c9914f9e1b443cb8afa4dde4de8f1aed147234b1dcc05289","good","other","70144","tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-miscoffice-module/src/test/resources/test-documents/testHWP-v5b.hwp","good/other/hwp-v5b.hwp",""
"c17ef4d526ae6470809efccba0d740e6152a85896cdfb23c26dc6e00d8bdedc0","good","other","757069","tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-microsoft-module/src/test/resources/test-documents/chm/IMJPCL.CHM","good/other/imjpcl.chm",""
"3b54231761a04ac745a39ed76848df6328f802b85d99c7970855c8cb79c020a2","good","other","256718","tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-microsoft-module/src/test/resources/test-documents/chm/IMJPCLE.CHM","good/other/imjpcle.chm",""
"fb6a524234e5a862e1f670ec4b11f510919b64697cc3eb5f6f5656d302be5a07","good","other","452547","tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-microsoft-module/src/test/resources/test-documents/chm/IMTCEN.CHM","good/other/imtcen.chm",""
"1c6db06a6c78b65e4f2c61244c0d0055361575c7d4eb8e3052f8b4a49926a4b0","good","other","880640","tika-parsers/tika-parsers-standard/tika-parsers-standard-package/src/test/resources/test-documents/testINDD.indd","good/other/indd.indd",""
"e1e3d690ece2a5483d38fea44902da5f212923973d21c9a0b66b3d16cfcd9621","good","other","163803","tika-parsers/tika-parsers-standard/tika-parsers-standard-package/src/test/resources/test-documents/testIPA.ipa","good/other/ipa.ipa",""
"e2042a35ce8ba3bfc23745631029fc05df776d8935d08f6318db045a1a4dd38e","good","other","441","tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-zip-commons/src/test/resources/test-documents/testJAR.jar","good/other/jar.jar",""
"086097ab52cf0ab0e72e6ea16382c8239c4b77a88429993620d07b0510462738","good","other","35332","tika-parsers/tika-parsers-standard/tika-parsers-standard-package/src/test/resources/test-documents/testJNILIB.jnilib","good/other/jnilib.jnilib",""
"5d56b3fa0d0b3b5ff0a4cf529e0b0811b66562cb32bf04301cf8c0e07365fc91","good","other","2249","tika-parsers/tika-parsers-standard/tika-parsers-standard-package/src/test/resources/test-documents/KeyStore.jks","good/other/keystore.jks",""
"ed8b448481d55cd91b5135b2af1ce98985c1ce4d9a3b94374314eb9f3cade248","good","other","2419","tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-miscoffice-module/src/test/resources/test-documents/versions/LibreOfficeBase_odb_1.3.odb","good/other/libreofficebase_odb_1.3.odb",""
"7754c7631ef989d0dcabd3e7445b69f782f96888a079b6e68792ee93f2c9a9d7","good","other","9166","tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-miscoffice-module/src/test/resources/test-documents/versions/LibreOfficeDraw_odg_1.3.odg","good/other/libreofficedraw_odg_1.3.odg",""
"afc955fcb7e00614a4f89ff9066def28662a6583ca6fc5df59d286ca447c6c6e","good","other","18768","tika-parsers/tika-parsers-standard/tika-parsers-standard-package/src/test/resources/test-documents/testLotus123-lotusftp.123","good/other/lotus123-lotusftp.123",""
"74292e226bc1897865b5098357a216ea12c5c71e06a0b1076f43f7e309d00992","good","other","6168","tika-parsers/tika-parsers-standard/tika-parsers-standard-package/src/test/resources/test-documents/testLotus123-lotusftp.wk4","good/other/lotus123-lotusftp.wk4",""
"08280f2d38c48f332a011b59f61c0775c747c6f4175de845c7bde0d3ccec5a6a","good","other","24291","tika-parsers/tika-parsers-standard/tika-parsers-standard-package/src/test/resources/test-documents/testLotus123.wk1","good/other/lotus123.wk1",""
"9741c1393cf98ff660d7faf50f12143608c5a5d662280163bdd1d82c03b7c6a0","good","other","18635","tika-parsers/tika-parsers-standard/tika-parsers-standard-package/src/test/resources/test-documents/testLotus123.wk3","good/other/lotus123.wk3",""
"e84776961e4ef26fe8935f99917655a7d8c706c4d1a57796092b70422add5f3f","good","other","852","tika-parsers/tika-parsers-standard/tika-parsers-standard-package/src/test/resources/test-documents/testLotus123.wks","good/other/lotus123.wks",""
"dc68f57a4e195744b8369634a899557c95136a61a1e7076d7dcd2d61e1bf2ba9","good","other","137","tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-pkg-module/src/test/resources/test-documents/testLZ4-framed.lz4","good/other/lz4-framed.lz4",""
"866d431ca9983969d004a797b4c266498696f73b1a20efb3d1404f3c27b06285","good","other","14683","tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-crypto-module/src/test/resources/test-documents/MANIFEST.XML.TSD","good/other/manifest.xml.tsd",""
"40bd36e3e5a27a517fe7358f6e18b3abfd4dc58fed1d1b44f99075d0b4ffe637","good","other","1448","tika-parsers/tika-parsers-standard/tika-parsers-standard-package/src/test/resources/test-documents/testMARC.mrc","good/other/marc.mrc",""
"d09ae5f23bfe95c0d74d76516713cb1d41e5d9d80063f709b1d784714acaa97a","good","other","646412","tika-parsers/tika-parsers-standard/tika-parsers-standard-package/src/test/resources/test-documents/testMemgraph.memgraph","good/other/memgraph.memgraph",""
"36ebb0e062d3e1799095fe9b2f239a3ab8f2bd57c7f158485b16931335396843","good","other","12477","tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-miscoffice-module/src/test/resources/test-documents/testMIF.mif","good/other/mif.mif",""
"6257246b1f61712d65ea998f728304ebb70537e3d7ad2576aa7fd54a73fc477d","good","other","1024","tika-parsers/tika-parsers-standard/tika-parsers-standard-package/src/test/resources/test-documents/testMYSQL.MYI","good/other/mysql.myi",""
"93f93920069ec2e47dc19edde4627f9a64d650d51131dd1a6dede59628e63178","good","other","36680","tika-parsers/tika-parsers-standard/tika-parsers-standard-package/src/test/resources/test-documents/NUTCH-1997.cbor","good/other/nutch-1997.cbor",""
"b614dc94b890b53db7cb2d3053382cb398c59385533c256e2509850cc3247270","good","other","30288","tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-microsoft-module/src/test/resources/test-documents/testOneNote.one","good/other/onenote.one",""
"51bf981fe9572c26a9611e05a4bb1f0f3940c84c4a0e5a986f97343d16561a05","good","other","360280","tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-microsoft-module/src/test/resources/test-documents/testOneNote1.one","good/other/onenote1.one",""
"37bb1b493866c38c6fd4db45995ef8528e18a07eb2be939a16f7cd8d182c64d5","good","other","435128","tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-microsoft-module/src/test/resources/test-documents/testOneNote2.one","good/other/onenote2.one",""
"6205a7ca7634ab59a4c57793361931446a2dc4532534c6afb895765be82e4875","good","other","1246998","tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-microsoft-module/src/test/resources/test-documents/testOneNote2007OrEarlier.one","good/other/onenote2007orearlier.one",""
"fcfc3c2e65482dc6f70f6a613b058e908f67db2ebb16a343bc2367e02bbb471c","good","other","14744","tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-microsoft-module/src/test/resources/test-documents/testOneNote2016.one","good/other/onenote2016.one",""
"83a8d47025dc5329420c48066ed96453aaf98568ee917454d00329d9f53655f2","good","other","35344","tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-microsoft-module/src/test/resources/test-documents/testOneNote3.one","good/other/onenote3.one",""
"03968b9259194b7e454467967cda09755c81eca0454a3466cff8760b56f6b8bb","good","other","43176","tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-microsoft-module/src/test/resources/test-documents/testOneNote4.one","good/other/onenote4.one",""
"cf38e39cb5ced46f377c832e5ff0fa5e789945930f77c294ba5e866429a2a028","good","other","33096","tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-microsoft-module/src/test/resources/test-documents/testOneNoteEmbeddedWordDoc.one","good/other/onenoteembeddedworddoc.one",""
"8cd245ed549043534118a00ce29715147c880c38ca88c3481acc19ae28e980c2","good","other","69986","tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-microsoft-module/src/test/resources/test-documents/testOneNoteFromOffice365-2.one","good/other/onenotefromoffice365-2.one",""
"093f20ecb2196f8e6c07cfa6d7c7acb65a50ad3126a95444fe33086a37aaa4d5","good","other","29387","tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-microsoft-module/src/test/resources/test-documents/testOneNoteFromOffice365.one","good/other/onenotefromoffice365.one",""
"43070bb161a4863fecc6b5ed325a6a0c9c84c78d8bced0d92a86656f7d184251","good","other","9682","tika-parsers/tika-parsers-standard/tika-parsers-standard-package/src/test/resources/test-documents/testPKCS17Sig-v2.xml.p7m","good/other/pkcs17sig-v2.xml.p7m",""
"f4884fc25eee107113df33d75722ba61e9d3ad0c9bf7a87869a886b35b39ead0","good","other","24818","tika-parsers/tika-parsers-standard/tika-parsers-standard-package/src/test/resources/test-documents/testPKCS17Sig-v3.xml.p7m","good/other/pkcs17sig-v3.xml.p7m",""
"d8269b527ecf9fcdf01bf4bcc4dc230008e1efdc8f1040cc48a0b20f7be9c6de","good","other","126412","tika-parsers/tika-parsers-standard/tika-parsers-standard-package/src/test/resources/test-documents/testPKCS17Sig-v4.xml.p7m","good/other/pkcs17sig-v4.xml.p7m",""
